arm,time_s,target_timestamp_ns,source_timestamp_ns,source_index,age_ms,fx,fy,fz,tx,ty,tz
left,6.19,1787652116811508096,1787652116806960369,4949,4.547727,-2.818769117753881,-4.688998195213717,11.747988695429708,-5.138289159326233,-1.926483481036092,2.3269507608526987
left,6.2,1787652116821508096,1787652116816999561,4956,4.508535,-2.7500444427521193,-4.3798960954280926,11.713123337865749,-5.191048971970123,-1.9425230423143334,2.3556173394410505
left,6.21,1787652116831508096,1787652116826998881,4964,4.509215,-2.7541357760937935,-4.5908531038003,11.67310593626564,-5.258187649976304,-1.961416723009616,2.388515915381882
left,6.22,1787652116841508096,1787652116837261088,4973,4.247008,-2.802747852429205,-4.755872302714055,11.64989442029093,-5.3433085076437035,-1.9863247271999045,2.407822886282415
left,6.23,1787652116851508096,1787652116846853197,4981,4.654899,-2.9168154301302858,-4.811561883968295,12.044547353056863,-5.428946488365197,-2.0041031257065978,2.395499773582258
left,6.24,1787652116861508096,1787652116857001654,4988,4.506442,-3.0058684115307925,-5.027307576839596,12.311977567122032,-5.490103868330292,-1.9993727628154656,2.323155994862605
left,6.25,1787652116871508096,1787652116866969177,4998,4.538919,-2.911655528735511,-4.7172171139090615,12.697256081250309,-5.5421704621935355,-1.9815860283100515,2.2493708126621295
left,6.26,1787652116881508096,1787652116876983502,5007,4.524594,-2.580238480761687,-4.290867554366149,12.772595922684971,-5.546249841775621,-1.942615124788759,2.137147953747913
left,6.27,1787652116891508096,1787652116887007233,5012,4.500863,-2.5999138834725404,-4.3862811351844275,13.840979506535328,-5.559126083637357,-1.9241730156080772,2.084380467632922
left,6.28,1787652116901508096,1787652116896933103,5020,4.574993,-2.4268160221981385,-3.9490059079276847,14.029160517413915,-5.558858011479653,-1.8954319966624305,2.0031137681706745
left,6.29,1787652116911508096,1787652116906946211,5031,4.561885,-2.4625362815748826,-3.5978376239215155,14.237757229193807,-5.54344186352978,-1.876711825862295,1.9553417310480317
left,6.3,1787652116921508096,1787652116916885157,5036,4.622939,-2.5596231303304164,-3.3571237612635048,14.501225985519065,-5.498325458742688,-1.8623731896853677,1.9060443574806947
left,6.31,1787652116931508096,1787652116926937592,5044,4.570504,-2.562679261829021,-2.8609051679420032,14.35612625349658,-5.443015855879189,-1.8394199435947758,1.8526021449738703
left,6.32,1787652116941508096,1787652116937390321,5052,4.117775,-2.4872307321162523,-3.2333778943327927,14.369445430093153,-5.39859879431115,-1.8246347891673669,1.8227876733498034
left,6.33,1787652116951508096,1787652116946887796,5060,4.6203,-2.526750325059608,-2.983322867548654,14.389121008596904,-5.392156728611843,-1.8385846678220277,1.8359032229554342
left,6.34,1787652116961508096,1787652116957010035,5068,4.498061,-2.3458648158795654,-3.2299242802839094,14.536686941656974,-5.409332461466931,-1.858594314263534,1.8873383186343178
left,6.35,1787652116971508096,1787652116967113337,5077,4.394759,-2.505295701841614,-3.1780343486663467,14.37086541774547,-5.456518125387612,-1.9007505681483612,1.9792130978217073
left,6.36,1787652116981508096,1787652116976957999,5086,4.550097,-2.6964920006162294,-3.521022780242519,14.168940577096338,-5.497432528288297,-1.9434508678714266,2.067934293949226
left,6.37,1787652116991508096,1787652116986919758,5092,4.588338,-2.835854622305414,-3.800899958460799,14.356526888619044,-5.5294014490895425,-1.9769176987958432,2.128372247395369
left,6.38,1787652117001508096,1787652116996919223,5102,4.588873,-2.948172699082288,-4.0314027895807,14.858647479881258,-5.544215073117976,-2.0047963075284736,2.163457786858273
left,6.39,1787652117011508096,1787652117006908690,5108,4.599406,-2.949179475735154,-4.156762926897498,14.812444887979956,-5.53204055370203,-2.0201704230026296,2.1612530216314485
left,6.4,1787652117021508096,1787652117016960651,5116,4.547445,-2.906360417479557,-4.628049801084431,14.717676210038913,-5.531291834393689,-2.035299180907911,2.15962502944417
left,6.41,1787652117031508096,1787652117027024293,5124,4.483803,-2.9117669439927725,-4.672513591468171,14.65791473102585,-5.545260810819799,-2.0552801683081334,2.18452549990273
left,6.42,1787652117041508096,1787652117037025250,5133,4.482846,-2.957871027431958,-4.452299570224904,14.587743680389377,-5.570373291708403,-2.0796206138818145,2.2286752278520883
left,6.43,1787652117051508096,1787652117046944006,5141,4.56409,-3.0257921055218677,-4.680062632808774,14.50970115714652,-5.6046979050047545,-2.1032268531495193,2.2748257339196134
left,6.44,1787652117061508096,1787652117056981165,5148,4.526931,-2.9584005297271863,-4.821704720196236,14.051728603345701,-5.629562274691475,-2.121323371027991,2.300677796080507
left,6.45,1787652117071508096,1787652117066969887,5159,4.538209,-3.010914409390619,-4.94497664708064,14.08015755276088,-5.648842254649262,-2.1377251068766845,2.33240557590786
left,6.46,1787652117081508096,1787652117076907343,5164,4.600753,-3.183776004308157,-5.10223269138994,14.106389797051909,-5.678158462717922,-2.1643881136182266,2.383819121076826
left,6.47,1787652117091508096,1787652117086929854,5172,4.578242,-3.4032511665275864,-5.263493652791579,14.479456455451274,-5.710241511952936,-2.1942236815246416,2.444634705045753
left,6.48,1787652117101508096,1787652117096988266,5180,4.51983,-3.423316230312345,-5.331708588281355,14.41003707655772,-5.731481391252543,-2.2092188879581314,2.4666400332538965
left,6.49,1787652117111508096,1787652117107014075,5191,4.494021,-3.5140421350198636,-5.770709808367286,14.346702496573883,-5.7563842612643965,-2.227070714746174,2.4972465892124163
left,6.5,1787652117121508096,1787652117116845871,5198,4.662225,-3.4766372523388984,-5.307454989097644,14.305033735231156,-5.773086679738907,-2.231398506831022,2.5020486888076285
left,6.51,1787652117131508096,1787652117126944509,5206,4.563587,-3.6503014909526965,-5.488981561722654,14.24140125757229,-5.812671591614098,-2.25465010807494,2.5440384946275296
left,6.52,1787652117141508096,1787652117137432569,5213,4.075527,-3.708425056573776,-5.605980663538009,13.82219720863775,-5.843223437898402,-2.2566295505671587,2.5446014028180106
left,6.53,1787652117151508096,1787652117146897917,5220,4.610179,-3.723019129544069,-5.654342085719776,13.932833665644655,-5.878028002974466,-2.2514808599678506,2.537384850137222
left,6.54,1787652117161508096,1787652117156994945,5228,4.513151,-3.7533355653618696,-5.582276479754869,14.387365628683998,-5.899837633517015,-2.237339016023258,2.495641194476219
left,6.55,1787652117171508096,1787652117166898658,5239,4.609438,-3.79872536239355,-5.380534846813483,14.139440862428692,-5.916694072240932,-2.2023221201206242,2.3742218738109155
left,6.56,1787652117181508096,1787652117176900953,5247,4.607143,-3.677834864876652,-5.100611848349837,14.482349600989295,-5.936950537134011,-2.1640835067716133,2.2105150632687582
left,6.57,1787652117191508096,1787652117186920490,5252,4.587606,-3.5345921740032376,-4.696115537406382,14.503299659407276,-5.938309162534586,-2.104874653592762,1.9659593219254539
left,6.58,1787652117201508096,1787652117197009632,5263,4.498464,-3.420601986745913,-4.159478298117289,15.387811399736004,-5.9030478314687675,-2.0274098668095597,1.69123205753423
left,6.59,1787652117211508096,1787652117207434267,5268,4.073829,-3.425130029553945,-3.619551728155286,16.361155515825764,-5.864206255134781,-1.9489798284114885,1.4140179286184424
left,6.6,1787652117221508096,1787652117217000144,5278,4.507952,-3.396052622918735,-2.958323450321693,16.887639523706063,-5.811618094199229,-1.861113529668964,1.091932334332906
left,6.61,1787652117231508096,1787652117227078734,5287,4.429362,-3.0564481255968765,-2.113017425040821,17.033167619277915,-5.734139482702981,-1.7441754755474612,0.7288837160297879
left,6.62,1787652117241508096,1787652117237397623,5295,4.110473,-2.9604863928973915,-1.6478364390695357,18.07321882246938,-5.67919644070335,-1.6230124911563673,0.4006294544868134
left,6.63,1787652117251508096,1787652117246943887,5302,4.564209,-2.995905783544095,-0.745421197743954,18.821646822771555,-5.638738624834792,-1.494435849381015,0.07055129898630108
left,6.64,1787652117261508096,1787652117257133572,5310,4.374524,-3.119169569206659,0.22152931562439093,19.495655365231514,-5.552827756612434,-1.3513782401216683,-0.32128939858666383
left,6.65,1787652117271508096,1787652117266999668,5317,4.508428,-3.105566400912251,0.9130983830554877,20.596661046160005,-5.43468188381398,-1.200865333549943,-0.7551222163933552
left,6.66,1787652117281508096,1787652117277004726,5326,4.50337,-3.4910931862167964,1.8526493197645064,21.550611945756593,-5.311969848966144,-1.0695611642375997,-1.1720225184840396
left,6.67,1787652117291508096,1787652117286953929,5332,4.554167,-3.999899664882262,2.0069183766947476,22.579127650405415,-5.180922757503577,-0.9445152143275664,-1.5797826537590443
left,6.68,1787652117301508096,1787652117296952055,5340,4.556041,-4.192488318495332,2.6822773346153834,23.020618849486468,-5.003359216774712,-0.8109603058122663,-1.969917605372422
left,6.69,1787652117311508096,1787652117306937146,5350,4.57095,-4.379562519130966,4.142576044702464,23.595867147148436,-4.842897010273105,-0.6926053135701649,-2.3106072341104316
left,6.7,1787652117321508096,1787652117317108375,5358,4.399721,-4.751938738707428,4.965797941472121,24.462341865970096,-4.697771712156864,-0.5902098627930332,-2.585290444539149
left,6.71,1787652117331508096,1787652117326921563,5366,4.586533,-4.693721324477927,5.77656281097635,24.91879377273964,-4.554322515183976,-0.4816058256715019,-2.8746192435979823
left,6.72,1787652117341508096,1787652117337323222,5374,4.184874,-4.985894494925117,7.15876408989917,26.02715808507017,-4.432465831829487,-0.3849513847046153,-3.1200569806377576
left,6.73,1787652117351508096,1787652117346939579,5382,4.568517,-5.021586447860465,7.257674901814609,26.190353124006393,-4.317776726139751,-0.29200845941066866,-3.3514438850095054
left,6.74,1787652117361508096,1787652117357012743,5388,4.495353,-4.845505470327345,8.200884863524989,26.274990002552972,-4.212739237281799,-0.1997131354793389,-3.585429006208506
left,6.75,1787652117371508096,1787652117366931780,5398,4.576316,-4.34436869903212,8.761967519135913,26.564151708351304,-4.117717910750858,-0.1076265277137276,-3.8232318366620195
left,6.76,1787652117381508096,1787652117377096084,5404,4.412012,-4.195956596538379,9.204621455699858,27.358574105395512,-4.038656720632446,-0.0384755425573724,-3.9997118695335416
left,6.77,1787652117391508096,1787652117386939590,5414,4.568506,-4.008189788020502,9.591686165141795,28.004947263310335,-3.9497368993632795,0.027600689009545043,-4.153491470507282
left,6.78,1787652117401508096,1787652117396891655,5422,4.616441,-3.518572129422654,10.077165739578511,28.027132503956906,-3.8478517854718213,0.10477010770307071,-4.324138904431283
left,6.79,1787652117411508096,1787652117407223581,5428,4.284515,-2.874497911657577,10.82064721183815,28.158757750987284,-3.7580797756583832,0.17517792264063559,-4.470160570673062
left,6.8,1787652117421508096,1787652117416884737,5438,4.623359,-2.5025558665500833,11.10573287913979,28.452453564907746,-3.6764052615487666,0.2445318318092049,-4.603990715980919
left,6.81,1787652117431508096,1787652117427057148,5445,4.450948,-1.8958200124131703,11.444306029724851,28.96064478646296,-3.578556475242932,0.322511489251438,-4.756391943096082
left,6.82,1787652117441508096,1787652117437408469,5452,4.099627,-1.3855195350896425,11.726419435505864,29.10193568905218,-3.4928214539424474,0.3931395999625167,-4.8928113103220845
left,6.83,1787652117451508096,1787652117446949704,5461,4.558392,-1.1153201036991593,11.974233687630397,29.03327431607974,-3.4149436532601554,0.45507667688563824,-5.016216334029365
left,6.84,1787652117461508096,1787652117456999365,5470,4.508731,-0.7544613919003337,12.250555444378557,29.190802974412122,-3.3449194639429614,0.5049357966220045,-5.116111144899305
left,6.85,1787652117471508096,1787652117467140906,5476,4.36719,-0.5826145706091949,12.442505332229617,29.137440804029275,-3.2985910487345,0.5388403007245985,-5.192486747771673
left,6.86,1787652117481508096,1787652117476989475,5486,4.518621,-0.2818373524056076,12.544507728520838,28.886522964047387,-3.2987454810780736,0.5470155822784797,-5.213920494183254
left,6.87,1787652117491508096,1787652117487007643,5493,4.500453,-0.19994705107670352,12.52315147364257,29.016707532792406,-3.3202310055810367,0.5348373819994654,-5.190973726981808
left,6.88,1787652117501508096,1787652117496983603,5500,4.524493,-0.15048777180657297,12.520234731040096,29.008144356261464,-3.330081893159913,0.5274760080055545,-5.186154321536894
left,6.89,1787652117511508096,1787652117506950310,5510,4.557786,0.11816863564596207,12.55939338925247,29.177850686068307,-3.318809194297315,0.5306719136244622,-5.202510349332934
left,6.9,1787652117521508096,1787652117516952924,5518,4.555172,0.2655984062192875,12.918725039132166,29.309380979988244,-3.32251875206929,0.5265430632162902,-5.200414657310427
left,6.91,1787652117531508096,1787652117527045596,5525,4.4625,0.35241613266130517,12.92009978690064,29.24960546120788,-3.3120089466720257,0.537898773717643,-5.220816929918493
left,6.92,1787652117541508096,1787652117537124464,5534,4.383632,0.5300792706030678,12.899092522050314,29.23766706908377,-3.3012432147608317,0.5474201338681981,-5.239882965604719
left,6.93,1787652117551508096,1787652117547033849,5542,4.474247,0.3590552516555989,12.768266863801191,28.871282398351507,-3.3241158465147356,0.5283469920533079,-5.218351636010654
left,6.94,1787652117561508096,1787652117557154869,5548,4.353227,0.39281989865814243,12.684640115845296,28.792496034177333,-3.342458823415373,0.5131682734159311,-5.19927134010213
left,6.95,1787652117571508096,1787652117566896215,5556,4.611881,0.5324249759771715,12.656492069668326,28.807444418110173,-3.348210029565494,0.505806369746229,-5.198805949410699
left,6.96,1787652117581508096,1787652117577042586,5565,4.46551,0.5569088260444063,12.185386495327256,28.797551685656472,-3.3715640597196685,0.4850303650083809,-5.168111408027974
left,6.97,1787652117591508096,1787652117586902008,5572,4.606088,0.38188417005138053,12.171769250189927,28.73513163337051,-3.4280363225679302,0.44468011690136855,-5.096879754422002
left,6.98,1787652117601508096,1787652117597178075,5580,4.330021,0.16487314242863832,12.139747521803296,28.646090996168972,-3.4823952529061426,0.40857918448124764,-5.026299276075097
left,6.99,1787652117611508096,1787652117606933022,5590,4.575074,0.19502361802355145,12.13112343734177,28.72630198046229,-3.509180806063126,0.38941573271031693,-4.990361394615789
left,7.0,1787652117621508096,1787652117616893461,5596,4.614635,0.07923483656747533,12.112456026978638,28.63853648059907,-3.5239737927361228,0.3762163683074906,-4.972767841009646
left,7.01,1787652117631508096,1787652117627046055,5605,4.462041,0.006347042759128095,12.10091101846052,28.577972694151644,-3.533527391774051,0.3654901141289484,-4.9554780093490445
left,7.02,1787652117641508096,1787652117637421838,5613,4.086258,-0.08796289833458168,12.077520269508678,28.569671300129386,-3.5473550443417894,0.3524731177474374,-4.93412443174656
left,7.03,1787652117651508096,1787652117646930954,5621,4.577142,0.06829398209418003,12.096836995778176,28.761142969950633,-3.5546237291646365,0.3505073821615561,-4.927156148718247
left,7.04,1787652117661508096,1787652117657015631,5629,4.492465,-0.10259210122612394,12.445995653253494,28.494588480181214,-3.5675502417752663,0.3456373861173141,-4.914656584672521
left,7.05,1787652117671508096,1787652117666978248,5636,4.529848,0.05875189498657849,12.447870424073516,28.53876710139412,-3.5438969428566915,0.36275821890612026,-4.950694777713654
left,7.06,1787652117681508096,1787652117676915406,5646,4.59269,0.20677003970014507,12.403099484689607,28.21826747617691,-3.5344495274003913,0.3731220164324274,-4.973591242442429
left,7.07,1787652117691508096,1787652117686973134,5654,4.534962,0.20465563360419534,11.980358288506403,28.692967099988383,-3.526407969071488,0.37653318268548475,-4.971359956299
left,7.08,1787652117701508096,1787652117697104339,5660,4.403757,0.25017293035144195,12.035666843284622,28.69310868187856,-3.5206256650169605,0.38199121959923144,-4.982424148926642
left,7.09,1787652117711508096,1787652117706918801,5668,4.589295,0.28038228889242195,12.040128672965118,28.684189870639642,-3.5227103656502923,0.3824372471191868,-4.979716335387581
left,7.1,1787652117721508096,1787652117717087993,5676,4.420103,0.29619355154098825,12.055506247740015,28.66805334147589,-3.5255317239148605,0.3785190380629446,-4.975561672431419
left,7.11,1787652117731508096,1787652117727168179,5684,4.339917,0.4804856587059308,12.106691599286137,28.86626482680394,-3.5187634153008416,0.38327614587346037,-4.982440613235128
left,7.12,1787652117741508096,1787652117737294646,5694,4.21345,0.2746780476566228,12.48838648046781,28.641815405599644,-3.5144526758501895,0.384941542780199,-4.991025362403944
left,7.13,1787652117751508096,1787652117746884183,5701,4.623913,0.34709322157837635,12.481173042400826,28.233738421147613,-3.507295478726144,0.3874076803913944,-5.004201918820213
left,7.14,1787652117761508096,1787652117756955726,5708,4.55237,0.2543221691414369,12.39524558333028,28.71831271397069,-3.5072569095324644,0.38353642253515563,-4.992641436214965
left,7.15,1787652117771508096,1787652117766882200,5716,4.625896,0.28331145424977544,12.0494319129592,28.740344306476363,-3.503414582364857,0.3874692589188111,-5.0028939817892235
left,7.16,1787652117781508096,1787652117777079832,5726,4.428264,0.5399823329806628,12.178133485738313,28.5240646855619,-3.4959414342511392,0.39716613495393016,-5.02187975703578
left,7.17,1787652117791508096,1787652117786860703,5733,4.647393,0.2522331582200878,12.492839991154344,28.725107142498807,-3.5109042748152124,0.38729581497127263,-4.994661249437246
left,7.18,1787652117801508096,1787652117796994854,5741,4.513242,0.24508210129602462,12.050936488135353,28.714468582136178,-3.519916215455166,0.3823348609606274,-4.984803389029674
left,7.19,1787652117811508096,1787652117806904048,5748,4.604048,0.26690082156434924,12.122899651056972,28.688685807130227,-3.5183837018951634,0.3787414109760556,-4.988803367583289
left,7.2,1787652117821508096,1787652117816874505,5756,4.633591,0.28227927023811106,12.174868626488546,28.670285370992577,-3.5164266167916507,0.37620189452243924,-4.991150095275275
left,7.21,1787652117831508096,1787652117826907398,5766,4.600698,0.26123012498820153,12.134258985622944,28.62921741404461,-3.5389408376891245,0.36060044625226695,-4.965672412334284
left,7.22,1787652117841508096,1787652117836937738,5774,4.570358,0.4951501530305637,12.516611310416375,28.456438747604583,-3.5457286059868336,0.3581706096705135,-4.966324265559016
left,7.23,1787652117851508096,1787652117846899989,5782,4.608107,0.45344078173093005,12.018058133278812,28.478363199613916,-3.560973017246549,0.34622037508828285,-4.948571856529787
left,7.24,1787652117861508096,1787652117856986726,5789,4.52137,0.14400149588000583,11.955400302063214,28.697403020470688,-3.578716299885637,0.33287814545047834,-4.921316172151989
left,7.25,1787652117871508096,1787652117866887146,5796,4.62095,0.14433861737418324,12.327066729281139,28.67063447113843,-3.5952148261522483,0.32517638113060077,-4.9032266062838525
left,7.26,1787652117881508096,1787652117876894619,5806,4.613477,0.12899202697980172,11.862910304575589,28.57294856819768,-3.6039981920946174,0.3175741646179455,-4.892650497386246
left,7.27,1787652117891508096,1787652117886861859,5812,4.646237,0.13619110338676896,11.88095770338606,28.531596351360854,-3.6108271540513917,0.3101957037077838,-4.879054337204556
left,7.28,1787652117901508096,1787652117896910600,5821,4.597496,0.3751538964331949,11.932342130051302,28.30103940788617,-3.604365570531634,0.31488974661463587,-4.891165471295005
left,7.29,1787652117911508096,1787652117906981685,5828,4.526411,0.09321597747536725,11.849475442687512,28.490886545630584,-3.6158280525671103,0.3016187659678291,-4.865513400636959
left,7.3,1787652117921508096,1787652117917058249,5839,4.449847,0.08711082976146184,12.19593487091126,28.491176315560185,-3.6243135475673407,0.29928231222582813,-4.8547848030270355
left,7.31,1787652117931508096,1787652117927120623,5845,4.387473,0.21825641152123637,11.760453165742065,28.149613393788,-3.623113214720541,0.302432059490239,-4.863997129673194
left,7.32,1787652117941508096,1787652117936909909,5852,4.598187,0.0828735246052387,11.730169238533247,28.524720089609882,-3.6330290084848453,0.29191532336701354,-4.843510718711274
left,7.33,1787652117951508096,1787652117946949906,5861,4.55819,0.24788374200377694,11.827323798904356,28.69616945428802,-3.6303249628647674,0.2929478527765399,-4.844347539693244
left,7.34,1787652117961508096,1787652117957152989,5868,4.355107,0.32365061151481656,11.861068964003449,28.26050077715134,-3.6273574575525256,0.29840740131009724,-4.85795068572966
left,7.35,1787652117971508096,1787652117967039619,5876,4.468477,-0.01357764740343637,12.129346215227821,28.45026976016692,-3.654551750729203,0.28123460724338845,-4.8147466187704735
left,7.36,1787652117981508096,1787652117976878472,5884,4.629624,0.04454869966559069,12.067407769558098,28.055600125358502,-3.6601160434392233,0.2807354953669181,-4.81719970916838
left,7.37,1787652117991508096,1787652117986918494,5894,4.589602,0.021022394361435562,11.589284702074286,28.115468516879485,-3.6661491131450745,0.27280378071792377,-4.805325185714905
left,7.38,1787652118001508096,1787652117996949701,5903,4.558395,-0.04098393447007823,11.954507373486564,28.50235878524909,-3.663341278879739,0.26710312602792285,-4.8009294824883
left,7.39,1787652118011508096,1787652118006877307,5909,4.630789,0.17962135773031077,11.55668276019946,28.689461279124927,-3.673295789343495,0.2605834539328775,-4.793540202305987
left,7.4,1787652118021508096,1787652118016884940,5916,4.623156,0.1711453780392404,11.562203787823675,28.631563867630973,-3.6864891529077584,0.25307593388206495,-4.782110687437303
left,7.41,1787652118031508096,1787652118026943264,5924,4.564832,-0.07999857227116643,11.849781244878034,28.36359710114572,-3.7107316120447447,0.23843916477853444,-4.75434191087061
left,7.42,1787652118041508096,1787652118036922340,5932,4.585756,0.10519182593074303,11.8298453450377,28.592339669260426,-3.7189340582588013,0.23465982660424256,-4.744299413209161
left,7.43,1787652118051508096,1787652118046884908,5942,4.623188,-0.05224907530968365,11.782158699726411,27.969773730401872,-3.730949443117707,0.22591432723461757,-4.738924727575795
left,7.44,1787652118061508096,1787652118057099208,5949,4.408888,-0.1534744007603059,11.282574141761403,28.36930341289444,-3.750522295108505,0.20844910269567585,-4.7066391664067515
left,7.45,1787652118071508096,1787652118066967359,5957,4.540737,0.0464323570810287,11.738344861967498,28.577524618196293,-3.7482889625414817,0.2087665580208089,-4.708580335957866
left,7.46,1787652118081508096,1787652118076996850,5966,4.511246,0.14906461540336027,11.392447917585281,28.16577976255952,-3.7448093817243473,0.21129754696026026,-4.717238563904381
left,7.47,1787652118091508096,1787652118086922806,5974,4.58529,-0.14889800981347512,11.337185830792729,28.358329302129277,-3.7494911558273847,0.20381819497363107,-4.7014376346422875
left,7.48,1787652118101508096,1787652118096980308,5981,4.527788,0.10337973411873222,11.782294757797919,28.136711069716952,-3.744991995690615,0.20922409924020346,-4.712061932383895
left,7.49,1787652118111508096,1787652118106999491,5988,4.508605,-0.06685808134600042,11.337543738929147,27.942660869215146,-3.750590289046187,0.20358629827100216,-4.704392552817579
left,7.5,1787652118121508096,1787652118116900986,5999,4.60711,0.059205898986293255,11.35517289084155,28.582669119968134,-3.757113678882269,0.203349376708732,-4.691288598169121
left,7.51,1787652118131508096,1787652118127200240,6004,4.307856,0.1543541983467317,11.803779766510806,28.157055666497318,-3.7597984784996497,0.20602312432059833,-4.7009312805575245
left,7.52,1787652118141508096,1787652118136931043,6014,4.577053,-0.04022238624331702,11.390692154122174,27.940587717274116,-3.769850854884843,0.2015163662732231,-4.692977638899518
left,7.53,1787652118151508096,1787652118147146732,6022,4.361364,-0.15118631715689676,11.758694902833476,28.396521967239362,-3.7773980476516256,0.19222194743470933,-4.6739151730648185
left,7.54,1787652118161508096,1787652118157024687,6030,4.483409,0.18538168731482346,11.430459090309213,28.22561589800906,-3.765298967421483,0.20566271670712233,-4.698617151076141
left,7.55,1787652118171508096,1787652118167049539,6037,4.458557,0.08678271252564174,11.819149373394575,28.60959483560642,-3.772791543220367,0.20023057317840376,-4.682075779373829
left,7.56,1787652118181508096,1787652118176963093,6044,4.545003,-0.13752750263546235,11.745981495772535,28.32667202002399,-3.77955872500893,0.19544985681255866,-4.675340970137724
left,7.57,1787652118191508096,1787652118186935747,6054,4.572349,0.15527987396564838,11.3716698478498,28.144877215305307,-3.7726674345450206,0.19952601386692503,-4.691543269725943
left,7.58,1787652118201508096,1787652118197085693,6060,4.422403,-0.18745503273420652,11.295616435388737,28.302965173909396,-3.793849249081232,0.1781157947192442,-4.656421150471137
left,7.59,1787652118211508096,1787652118206967472,6071,4.540624,-0.02344748542882089,11.69823554957815,28.477551859621713,-3.7960133932879243,0.17111005379104238,-4.65238495941639
left,7.6,1787652118221508096,1787652118217161412,6079,4.346684,-0.24414326551725948,11.574679911012565,28.253044008565027,-3.8102086411856524,0.1567077631802718,-4.623952533311215
left,7.61,1787652118231508096,1787652118227112375,6084,4.395721,-0.15265437459776943,11.138538189618819,28.03116394767573,-3.8294719791864695,0.14789952212919388,-4.597528152857844
left,7.62,1787652118241508096,1787652118237011952,6093,4.496144,-0.4007493622922414,11.429431440031696,28.064588193185106,-3.84048173452609,0.14034606562301644,-4.57253879551594
left,7.63,1787652118251508096,1787652118246920708,6102,4.587388,-0.8085029566156222,10.93815548115842,28.28637660966724,-3.8471947851242776,0.13363154429343727,-4.548602293252287
left,7.64,1787652118261508096,1787652118256918388,6109,4.589708,-0.5598584523761607,11.444776245713486,28.10757887085182,-3.8256911145247408,0.15377199673319364,-4.581181479042817
left,7.65,1787652118271508096,1787652118266938024,6119,4.570072,-0.8189298200470868,11.052999877829032,28.310618526633153,-3.8092874654754487,0.15982045911169163,-4.593573508204007
left,7.66,1787652118281508096,1787652118277061000,6126,4.447096,-0.7054542603646189,11.199835859584676,28.33123420647766,-3.795534227838595,0.1630058884548662,-4.614458684467362
left,7.67,1787652118291508096,1787652118286876514,6133,4.631582,-0.4195273554429143,11.325888978843842,27.925031449432367,-3.8053400004787123,0.15299464483690084,-4.625193782016124
left,7.68,1787652118301508096,1787652118296917894,6141,4.590202,-0.36716723467226936,11.318800282103737,28.299484167597974,-3.8570600641665447,0.10942615914505271,-4.5697277870355215
left,7.69,1787652118311508096,1787652118306919942,6150,4.588154,-0.10064506927825324,11.26008577412982,27.796795437964263,-3.920034711586836,0.06461020141635743,-4.51444872453281
left,7.7,1787652118321508096,1787652118316906513,6157,4.601583,0.027308684255117815,11.1233521232446,27.663891216104695,-4.005078186042284,0.002195441312196067,-4.422996140511408
left,7.71,1787652118331508096,1787652118326896190,6165,4.611906,-0.027490440103495894,10.85955753427096,27.864321596744762,-4.114558745924565,-0.07671486472852518,-4.292828004288965
left,7.72,1787652118341508096,1787652118336943644,6173,4.564452,0.12639344663348268,10.584955886953967,27.825484036815464,-4.225291622898352,-0.15485670733859358,-4.163361391048878
left,7.73,1787652118351508096,1787652118347062869,6180,4.445227,-0.0316934364631443,10.279424286596715,27.54398836710528,-4.347060613728162,-0.24758406819244172,-4.017461391343234
left,7.74,1787652118361508096,1787652118357031804,6189,4.476292,-0.13990377347493088,9.912025243148987,27.26168806137224,-4.473826687481375,-0.3430688418871508,-3.8648362852531473
left,7.75,1787652118371508096,1787652118366979396,6196,4.5287,-0.31916716074052437,9.530437394389228,27.030817522706165,-4.611680189132448,-0.44831338300907664,-3.6942298603753234
left,7.76,1787652118381508096,1787652118376963145,6205,4.544951,-0.4972034914353751,9.1098441229639,26.780429338562527,-4.759819876195237,-0.559319954615253,-3.5123262780688087
left,7.77,1787652118391508096,1787652118387102665,6212,4.405431,-0.637629002453482,8.691022527371526,26.530224378859607,-4.90985427149456,-0.6672870487947797,-3.3342776620587173
left,7.78,1787652118401508096,1787652118397129187,6222,4.378909,-0.7273637877265197,8.686885979245499,26.298679064384206,-5.046536764433167,-0.7627901641363284,-3.1672946813476086
left,7.79,1787652118411508096,1787652118407097422,6229,4.410674,-0.8153337979993763,8.18889227553517,26.09456899657154,-5.172115664539377,-0.8509348514710462,-3.006142410464686
left,7.8,1787652118421508096,1787652118416881134,6238,4.626962,-0.9458147730217419,7.407649657748709,25.971358739029967,-5.286529502682862,-0.9304504189516498,-2.862684072301825
left,7.81,1787652118431508096,1787652118426892181,6246,4.615915,-1.0511220734092093,7.135240900818816,25.8171562478779,-5.3773608238439055,-1.003989630677454,-2.725597379698187
left,7.82,1787652118441508096,1787652118437070345,6254,4.437751,-1.2750083334983107,6.848581028801783,25.765189627220966,-5.463090991462277,-1.0736127132841524,-2.6037004992238786
left,7.83,1787652118451508096,1787652118446923645,6260,4.584451,-1.5217515026942563,6.926322920771308,25.723366809191297,-5.551653049113219,-1.147268001206649,-2.478771845783036
left,7.84,1787652118461508096,1787652118456986472,6268,4.521624,-1.6834762277459023,6.1951485846439525,25.684049172270274,-5.632172680211361,-1.2196437610485842,-2.354492817431521
